"location","Observation","Predicted","RMSE","Pearson","Factor2_Percentage","NumTrees","Mtry","SplitRule","MinNodeSize"
"Fox River",300.93,177.99461691672,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",317.19,111.296562550262,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",400.83,353.468098693738,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",234.88,597.793828423566,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",3367.28,3148.23259912823,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",922.83,1064.64370192405,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",344.07,332.821909995045,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",348.49,284.008613931756,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",2641.02,1971.23823182529,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",4368.07,3752.40136525101,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",1278.75,943.936768605439,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",589.35,633.92977456898,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",589.64,209.066724294287,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",1131.05,1150.0312460502,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",305.9,384.537028246317,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",1866.67,2144.37670302228,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",1282.91,1390.21734326214,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",833.27,716.827018030647,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",980.39,1001.08595635268,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",4964.43,3428.57401865814,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
"Fox River",1568.89,1400.71162663873,0.186230744015837,0.909810428174245,85.7142857142857,4500,6,"variance",5
