"location","Observation","Predicted","RMSE","Pearson","Factor2_Percentage","NumTrees","Mtry","SplitRule","MinNodeSize"
"DEQ MI",148.72,107.694868511053,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",231.33,89.9255861932929,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",59.58,64.3812362733075,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",71.09,82.120012468214,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",7882.91,2546.13348374163,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",2698.31,5259.37164736497,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",3044.54,4433.92384352767,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",2755,4433.55866152851,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",902.12,625.017624469119,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",942.65,462.266824674957,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",2751.81,235.145657384736,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",100.31,365.82153270212,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",764.22,580.740018502377,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",524.48,313.89825059091,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",311.46,270.015960448728,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",756.75,1376.37114806175,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",849.12,682.669144953364,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",9.83,375.50842545227,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",886.13,668.55243086131,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",175.66,703.260815795765,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",412.15,490.379957449746,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",493.62,253.247381211738,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",1989.68,618.369891594324,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",740.24,245.601919596304,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",339.54,210.880656068457,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",149.67,158.618449223953,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",247.03,266.026143056324,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",255.62,260.101831460948,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",7148.59,689.127313321076,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",5292.76,471.492356086303,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",2847.16,2851.76468897047,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",3966.34,3598.33067783646,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",171.57,1869.83183089545,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",116.78,254.998644318347,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",167.17,192.961669602067,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",170290.41,248.908469220535,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",130.87,263.81162361456,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",1785.41,1039.71052070704,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",1433.2,1467.04580611071,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",911.57,974.760062503382,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",1099.6,749.487288389285,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",90.98,52.459807481405,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
"DEQ MI",193.45,430.003615754455,0.638601537028685,0.524843721163329,62.7906976744186,5000,4,"variance",5
