"location","Observation","Predicted","RMSE","Pearson","Factor2_Percentage","NumTrees","Mtry","SplitRule","MinNodeSize"
"Hudson River",10123.809,10447.203249947,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",8642.567,11419.4089083544,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",15771.29,15381.9858166984,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",16164.122,16928.9172522372,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",7472.735,10812.9164713523,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",8953.05,9466.90377223895,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",658.958,783.221123645369,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",12084.87,12387.3111645782,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",10400.065,12504.4533818526,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",14384.134,11994.1430937017,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",13830.477,14322.6205364133,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",5812.353,4942.25357819361,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",5878.753,5117.41846949718,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",7932.279,9892.84337983644,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",7218.451,11811.0176188499,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",7785.665,13498.5143945835,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",7286.584,9296.24500837371,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",8616.067,13959.3468298701,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",2386.508,3840.043280327,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",2887.184,3268.13080142114,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",16011.046,17077.9537053894,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",8337.77,7576.09839040167,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
"Hudson River",5089.408,5849.86069208836,0.111856481275821,0.954172584841103,100,5000,6,"variance",5
